,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,income_missing,dependents_missing,has_delinquency_data_error,estimated_monthly_debt_payment,disposable_income_estimate,total_past_delinquencies
121649,0,0.380428591,58,0,5.0,5400.0,11,0,2,0,0.0,1,0,0,27000.0,-21600.0,0
121650,0,0.9999999,41,0,0.0,5400.0,0,0,0,0,0.0,1,0,0,0.0,5400.0,0
121651,0,0.30793977,56,0,0.409504663,17906.0,26,0,2,0,3.0,0,0,0,7332.590495678,10573.409504322,0
121652,0,0.9999999,32,0,0.0,1700.0,3,1,0,0,0.0,0,0,0,0.0,1700.0,1
121653,0,0.39944513,64,1,0.513675624,4167.0,13,1,2,0,0.0,0,0,0,2140.486325208,2026.513674792,2
121654,0,0.049107474,32,0,0.107964012,3000.0,8,0,0,0,0.0,0,0,0,323.892036,2676.107964,0
121655,0,0.020675421,40,0,0.10023071,3900.0,4,0,0,0,2.0,0,0,0,390.899769,3509.100231,0
121656,0,0.023974401,60,0,0.128042782,39642.0,8,0,2,0,4.0,0,0,0,5075.8719640439995,34566.128035956004,0
121657,0,0.002963139,48,0,5.0,5400.0,8,0,1,0,0.0,1,0,0,27000.0,-21600.0,0
121658,0,0.001999944,82,1,0.069120287,4455.0,5,0,1,0,1.0,0,0,0,307.930878585,4147.069121415,1
121659,0,0.118109998,78,2,0.077307564,3000.0,9,0,0,1,0.0,0,0,0,231.92269199999998,2768.077308,3
121660,0,0.432472817,33,0,0.912139329,3846.0,12,0,2,0,2.0,0,0,0,3508.0878593340003,337.9121406659997,0
121661,0,0.079164255,64,0,5.0,5400.0,19,0,5,0,0.0,1,0,0,27000.0,-21600.0,0
121662,0,0.029238194,67,0,0.009623797,8000.0,9,0,0,0,1.0,0,0,0,76.990376,7923.009624,0
121663,0,0.480934883,36,0,0.08627339,7000.0,5,0,0,0,0.0,0,0,0,603.91373,6396.08627,0
121664,0,0.024525743,57,0,0.219180026,7048.0,11,0,2,0,0.0,0,0,0,1544.780823248,5503.219176752,0
121665,0,2.0,44,0,0.446216521,11536.0,11,0,2,0,2.0,0,0,0,5147.5537862559995,6388.4462137440005,0
121666,0,0.13299659,55,0,5.0,5400.0,7,0,2,0,0.0,1,0,0,27000.0,-21600.0,0
121667,1,0.170592257,52,1,5.0,5400.0,13,1,1,0,0.0,1,0,0,27000.0,-21600.0,2
121668,1,0.99020098,36,0,0.042422511,7000.0,1,0,0,0,3.0,0,0,0,296.957577,6703.042423,0
121669,0,0.999870113,37,2,1.389645777,1100.0,5,0,1,1,1.0,0,0,0,1528.6103547,-428.6103547,3
121670,0,0.036569459,73,0,0.063436443,8275.0,10,0,0,0,1.0,0,0,0,524.936565825,7750.063434175,0
121671,0,0.023719526,61,0,5.0,5400.0,4,0,1,0,0.0,1,0,0,27000.0,-21600.0,0
121672,0,0.047027228,61,0,5.0,5400.0,10,0,2,0,0.0,1,0,0,27000.0,-21600.0,0
121673,0,0.109114341,44,0,0.603751187,4211.0,9,0,1,0,0.0,0,0,0,2542.3962484569997,1668.6037515430003,0
121674,0,0.382188025,60,0,0.314011999,10333.0,14,1,1,0,0.0,0,0,0,3244.685985667,7088.314014333,1
121675,0,0.268224393,58,0,1.466542255,3750.0,6,0,3,0,0.0,0,0,0,5499.53345625,-1749.5334562500002,0
121676,0,0.28944254,63,0,0.287976002,12000.0,22,0,2,0,0.0,0,0,0,3455.712024,8544.287976,0
121677,0,0.079553453,55,0,5.0,5400.0,8,0,0,0,0.0,1,0,0,27000.0,-21600.0,0
121678,0,0.0,38,0,0.074477631,7800.0,7,0,0,0,1.0,0,0,0,580.9255218000001,7219.0744782,0
121679,0,0.560057598,71,0,5.0,5400.0,3,0,0,1,0.0,1,0,0,27000.0,-21600.0,1
121680,0,0.848984137,51,1,0.283720098,16762.0,19,0,1,0,1.0,0,0,0,4755.7162826759995,12006.283717324,1
121681,0,0.089103656,47,0,0.357630273,6447.0,12,0,1,0,0.0,0,0,0,2305.642370031,4141.357629968999,0
121682,0,0.015463064,58,0,0.240791756,9800.0,8,0,1,0,0.0,0,0,0,2359.7592088,7440.2407912,0
121683,0,0.00239223,57,0,0.000333222,3000.0,3,0,0,0,3.0,0,0,0,0.9996659999999999,2999.000334,0
121684,0,0.616812651,59,0,0.475985382,7661.0,11,0,2,0,1.0,0,0,0,3646.524011502,4014.475988498,0
121685,0,0.994402239,54,1,0.048645938,1993.0,3,0,0,0,0.0,0,0,0,96.951354434,1896.048645566,1
121686,0,0.4426569,29,0,5.0,5400.0,12,0,1,0,0.0,1,0,0,27000.0,-21600.0,0
121687,0,0.056394323,67,0,5.0,0.0,11,0,0,0,0.0,0,0,0,0.0,0.0,0
121688,0,0.125901121,56,0,5.0,5400.0,10,0,2,0,0.0,1,0,0,27000.0,-21600.0,0
121689,0,0.006609983,91,0,0.001999429,3500.0,1,0,0,0,0.0,0,0,0,6.9980015,3493.0019985,0
121690,0,0.52493078,36,0,0.532030895,2200.0,7,0,0,0,0.0,0,0,0,1170.467969,1029.532031,0
121691,1,0.486098094,50,0,0.580806398,3000.0,9,0,1,0,1.0,0,0,0,1742.419194,1257.580806,0
121692,0,0.0046229,55,0,0.003618703,10500.0,16,0,0,0,0.0,0,0,0,37.9963815,10462.0036185,0
121693,0,0.061364621,59,0,0.125937623,10131.0,5,0,1,0,0.0,0,0,0,1275.874058613,8855.125941387,0
121694,0,0.730019851,68,0,0.452695466,2800.0,10,0,1,0,0.0,0,0,0,1267.5473048,1532.4526952,0
121695,0,0.00098967,72,0,1.0,5400.0,3,0,0,0,0.0,1,1,0,5400.0,0.0,0
121696,0,0.01752728,72,0,0.011103065,4142.0,7,0,0,0,0.0,0,0,0,45.988895230000004,4096.01110477,0
121697,0,0.202231911,45,0,5.0,5400.0,2,0,0,0,0.0,1,0,0,27000.0,-21600.0,0
121698,0,0.235850189,48,0,0.106263067,11000.0,3,0,0,0,1.0,0,0,0,1168.893737,9831.106263,0
121699,0,0.594546901,40,2,0.480544374,5216.0,11,0,2,0,2.0,0,0,0,2506.519454784,2709.480545216,2
121700,0,0.077260849,50,0,0.489841153,8120.0,19,0,2,0,0.0,0,0,0,3977.51016236,4142.48983764,0
121701,0,0.00842065,49,0,0.236612959,14584.0,5,0,2,0,2.0,0,0,0,3450.7633940560004,11133.236605944,0
121702,0,0.848977933,47,0,0.719160105,5333.0,13,0,2,0,3.0,0,0,0,3835.2808399650003,1497.7191600349997,0
121703,0,0.0,82,0,0.017104927,7833.0,7,0,1,0,0.0,0,0,0,133.982893191,7699.017106809,0
121704,0,0.361570624,56,0,0.471149478,2200.0,5,0,3,0,0.0,0,0,0,1036.5288516,1163.4711484,0
121705,0,0.093547185,61,0,0.025885809,5446.0,4,0,0,0,0.0,0,0,0,140.974115814,5305.025884186,0
121706,0,0.472428953,34,1,0.428702011,4375.0,14,0,1,0,0.0,0,0,0,1875.5712981249999,2499.428701875,1
121707,0,0.015270496,80,0,5.0,5400.0,5,0,0,0,0.0,1,0,0,27000.0,-21600.0,0
121708,0,0.0,42,0,0.423850121,9500.0,8,0,2,0,2.0,0,0,0,4026.5761495,5473.423850499999,0
121709,0,1.002158799,42,0,0.279057018,5471.0,10,0,0,0,0.0,0,0,0,1526.720945478,3944.279054522,0
121710,0,0.08789866,69,0,5.0,5400.0,10,0,1,0,0.0,1,0,0,27000.0,-21600.0,0
121711,0,0.300021806,74,1,0.295710121,2400.0,11,0,1,0,0.0,0,0,0,709.7042904,1690.2957096,1
121712,0,0.015966414,61,0,0.007495315,1600.0,9,0,0,0,0.0,0,0,0,11.992504,1588.007496,0
121713,0,0.579038503,69,2,0.186235294,8499.0,8,0,1,1,0.0,0,0,0,1582.813763706,6916.186236294,3
121714,0,0.141092945,56,0,5.0,5400.0,4,0,2,0,0.0,1,1,0,27000.0,-21600.0,0
121715,0,0.625616606,56,0,0.645435244,13658.0,17,0,2,0,0.0,0,0,0,8815.354562552,4842.645437448,0
121716,0,0.070277189,47,0,5.0,5400.0,7,0,3,0,3.0,1,0,0,27000.0,-21600.0,0
121717,0,0.9999999,60,0,5.0,5400.0,2,0,1,0,0.0,1,0,0,27000.0,-21600.0,0
121718,0,0.011848145,51,0,0.577780915,7083.0,16,0,2,0,2.0,0,0,0,4092.4222209449995,2990.5777790550005,0
121719,0,0.016729402,68,0,5.0,5400.0,4,0,0,0,0.0,1,0,0,27000.0,-21600.0,0
121720,0,0.276878626,51,0,0.136909065,6916.0,8,0,0,0,0.0,0,0,0,946.86309354,5969.13690646,0
121721,0,0.976501958,58,0,0.464543603,5400.0,6,0,2,0,0.0,0,0,0,2508.5354562,2891.4645438,0
121722,0,0.0,62,0,5.0,5400.0,4,0,1,0,0.0,1,0,0,27000.0,-21600.0,0
121723,0,0.292891416,45,0,5.0,5400.0,6,0,1,0,0.0,1,0,0,27000.0,-21600.0,0
121724,0,0.964023984,41,0,0.059348837,10749.0,9,1,0,0,0.0,0,0,0,637.940648913,10111.059351087,1
121725,0,0.302653947,71,0,0.378543701,8500.0,14,0,1,0,0.0,0,0,0,3217.6214585000002,5282.3785415,0
121726,0,0.058357112,45,0,0.052490627,5600.0,8,0,0,0,2.0,0,0,0,293.9475112,5306.0524888,0
121727,0,0.165787123,43,0,0.509709671,5200.0,13,0,2,0,2.0,0,0,0,2650.4902892,2549.5097108,0
121728,0,0.000439548,31,0,5.0,5400.0,5,0,1,0,0.0,1,0,0,27000.0,-21600.0,0
121729,0,0.500580233,59,0,0.401731085,6700.0,6,0,1,0,0.0,0,0,0,2691.5982695,4008.4017305,0
121730,0,0.988858204,42,0,0.213291285,13000.0,7,0,2,0,2.0,0,0,0,2772.786705,10227.213295,0
121731,0,0.055523689,43,0,0.288972196,3200.0,9,0,0,0,0.0,0,0,0,924.7110272,2275.2889728,0
121732,0,0.226131852,64,0,0.964045376,5200.0,23,0,1,0,0.0,0,0,0,5013.0359552,186.9640448,0
121733,1,0.1844013,42,0,0.45392065,3200.0,6,2,1,0,0.0,0,0,0,1452.5460799999998,1747.4539200000002,2
121734,0,0.002124734,33,0,0.379724055,5000.0,4,0,1,0,1.0,0,0,0,1898.620275,3101.379725,0
121735,0,0.175249544,45,0,0.446888278,4000.0,6,0,1,0,2.0,0,0,0,1787.553112,2212.446888,0
121736,1,1.010253781,32,0,0.867060561,2030.0,3,0,1,0,2.0,0,0,0,1760.1329388299998,269.86706117000017,0
121737,0,0.401260704,41,0,0.519115398,8500.0,12,0,3,0,1.0,0,0,0,4412.480882999999,4087.5191170000007,0
121738,0,0.799700772,42,0,0.195647912,5100.0,5,0,0,0,2.0,0,0,0,997.8043512,4102.1956488,0
121739,0,0.0,35,0,0.383685801,3640.0,3,0,1,0,0.0,0,0,0,1396.61631564,2243.38368436,0
121740,0,0.094542539,43,0,0.019633508,9167.0,5,0,0,0,2.0,0,0,0,179.980367836,8987.019632164,0
121741,0,0.250690052,54,0,0.389905678,16008.0,9,0,2,0,0.0,0,0,0,6241.610093423999,9766.389906576002,0
121742,0,0.16337034,39,0,0.395017794,5900.0,8,0,2,0,1.0,0,0,0,2330.6049846,3569.3950154,0
121743,0,0.9999999,40,0,5.0,5400.0,0,0,0,0,0.0,1,1,0,27000.0,-21600.0,0
121744,0,0.3183192,56,0,0.432027092,6200.0,9,0,2,0,0.0,0,0,0,2678.5679704,3521.4320296,0
121745,0,0.007475752,79,0,0.002532996,7500.0,12,0,0,0,0.0,0,0,0,18.99747,7481.00253,0
121746,0,0.376507085,58,0,0.497448112,5877.0,11,0,2,0,0.0,0,0,0,2923.502554224,2953.497445776,0
121747,0,0.032967699,84,0,5.0,0.0,2,0,0,0,0.0,0,0,0,0.0,0.0,0
121748,0,0.495796832,47,0,0.034503039,5100.0,5,0,0,0,1.0,0,0,0,175.9654989,4924.0345011,0
121749,0,0.0,41,1,0.262318101,7833.0,4,0,1,0,0.0,0,0,0,2054.737685133,5778.262314867,1
121750,0,0.397688006,53,0,0.48594283,8500.0,18,0,2,0,1.0,0,0,0,4130.514055,4369.485945,0
121751,0,0.023608604,43,1,0.387171204,6500.0,6,0,2,0,0.0,0,0,0,2516.612826,3983.387174,1
121752,0,0.013742761,43,0,0.002799627,7500.0,4,0,0,0,1.0,0,0,0,20.9972025,7479.0027975,0
121753,0,0.304582993,48,1,0.350057504,6955.0,13,0,1,0,2.0,0,0,0,2434.64994032,4520.35005968,1
121754,0,0.209801634,46,0,0.025235405,5309.0,3,0,0,0,3.0,0,0,0,133.974765145,5175.025234855,0
121755,0,0.27615944,55,0,5.0,5400.0,20,0,11,0,0.0,1,0,0,27000.0,-21600.0,0
121756,0,0.440124417,25,0,5.0,5400.0,3,0,0,0,0.0,1,0,0,27000.0,-21600.0,0
121757,0,0.006278826,36,0,5.0,5400.0,5,0,0,0,0.0,1,0,0,27000.0,-21600.0,0
121758,0,0.420059541,63,0,0.452507858,7316.0,8,0,3,0,0.0,0,0,0,3310.547489128,4005.452510872,0
121759,0,0.9999999,27,0,0.0,3000.0,0,0,0,0,0.0,0,0,0,0.0,3000.0,0
121760,0,0.016356559,68,0,0.048324933,10118.0,4,0,1,0,0.0,0,0,0,488.951672094,9629.048327906,0
121761,0,0.057864095,77,0,5.0,5400.0,4,0,0,0,0.0,1,1,0,27000.0,-21600.0,0
121762,0,0.038260242,54,0,0.416054102,3400.0,12,0,1,0,0.0,0,0,0,1414.5839468,1985.4160532,0
121763,0,0.057191925,69,0,0.082596913,8486.0,6,0,0,0,0.0,0,0,0,700.917403718,7785.082596282,0
121764,0,0.007110321,39,0,0.482565228,4100.0,7,0,2,0,1.0,0,0,0,1978.5174348,2121.4825652,0
121765,0,0.753547281,54,0,5.0,5400.0,8,0,2,0,0.0,1,0,0,27000.0,-21600.0,0
121766,0,0.113165246,46,0,0.916929548,950.0,5,0,0,0,1.0,0,0,0,871.0830706,78.91692939999996,0
121767,0,0.651716948,29,0,5.0,5400.0,8,0,0,0,0.0,1,0,0,27000.0,-21600.0,0
121768,0,0.016959661,56,0,0.335291558,18383.0,11,0,2,0,0.0,0,0,0,6163.664710714,12219.335289286,0
121769,0,0.025646397,39,1,0.150789683,34000.0,15,0,2,0,4.0,0,0,0,5126.849222,28873.150778,1
121770,0,0.876956104,34,0,0.151127645,4300.0,9,0,0,0,1.0,0,0,0,649.8488735,3650.1511265,0
121771,1,0.684835727,47,1,0.578771696,2995.0,7,0,1,1,2.0,0,0,0,1733.42122952,1261.57877048,2
121772,0,0.119096312,47,2,0.49628119,8335.0,24,0,1,0,0.0,0,0,0,4136.503718649999,4198.496281350001,2
121773,0,0.001569436,89,0,1.0,5400.0,4,0,0,0,0.0,1,1,0,5400.0,0.0,0
121774,0,0.032989848,42,0,0.024507448,2080.0,6,0,0,0,2.0,0,0,0,50.975491840000004,2029.02450816,0
121775,0,0.034568963,58,0,5.0,5400.0,3,0,1,0,0.0,1,1,0,27000.0,-21600.0,0
121776,0,1.83016983,36,3,0.156163626,3617.0,16,0,0,0,1.0,0,0,0,564.843835242,3052.156164758,3
121777,0,0.006340694,59,0,0.212838413,5872.0,7,0,1,0,0.0,0,0,0,1249.7871611360001,4622.212838863999,0
121778,0,0.016251959,63,0,0.29223921,5166.0,7,0,1,0,0.0,0,0,0,1509.7077588600002,3656.2922411399995,0
121779,0,0.002192886,47,0,0.00012604,7933.0,5,0,0,0,4.0,0,0,0,0.99987532,7932.00012468,0
121780,0,0.004482449,69,0,5.0,5400.0,6,0,1,0,0.0,1,0,0,27000.0,-21600.0,0
121781,0,0.003708653,76,0,0.242375602,5606.0,6,0,1,0,1.0,0,0,0,1358.757624812,4247.242375188,0
121782,0,0.953046953,31,2,0.102033781,2900.0,3,0,0,0,0.0,0,0,0,295.89796490000003,2604.1020350999997,2
121783,0,0.170875975,54,0,0.639609617,4200.0,9,0,1,0,1.0,0,0,0,2686.3603914,1513.6396086,0
121784,0,0.0,37,0,0.363007114,5200.0,6,0,1,0,3.0,0,0,0,1887.6369928000001,3312.3630071999996,0
121785,0,0.180080384,50,0,0.39486177,3580.0,7,0,0,0,2.0,0,0,0,1413.6051366,2166.3948634,0
121786,0,0.9999999,23,0,0.208704772,1906.0,3,0,0,0,1.0,0,0,0,397.791295432,1508.208704568,0
121787,0,0.428925686,27,0,5.0,5400.0,5,0,0,0,0.0,1,0,0,27000.0,-21600.0,0
121788,0,0.943188684,88,0,0.316507747,16779.0,11,0,1,0,0.0,0,0,0,5310.683486913,11468.316513087,0
121789,0,0.010955721,75,0,0.310353731,3872.0,10,0,1,0,1.0,0,0,0,1201.689646432,2670.310353568,0
121790,0,0.630758395,66,1,1.494512195,4919.0,18,0,1,0,0.0,0,0,0,7351.505487205,-2432.5054872049996,1
121791,0,1.002908738,34,5,5.0,5400.0,6,0,0,1,0.0,1,0,0,27000.0,-21600.0,6
121792,0,0.604744633,30,0,0.119813364,6000.0,8,0,0,0,0.0,0,0,0,718.880184,5281.119816,0
121793,0,0.034149655,56,0,1.188124904,6500.0,13,0,0,0,1.0,0,0,0,7722.811876,-1222.8118759999998,0
121794,0,0.11131304,26,0,0.102720711,1800.0,2,0,0,0,0.0,0,0,0,184.8972798,1615.1027202,0
121795,0,0.0,64,0,0.256774767,2250.0,3,0,1,0,1.0,0,0,0,577.7432257500001,1672.25677425,0
121796,0,0.0,51,0,5.0,5400.0,3,0,1,0,0.0,1,0,0,27000.0,-21600.0,0
121797,0,0.005527583,45,0,5.0,5400.0,17,0,1,0,0.0,1,0,0,27000.0,-21600.0,0
121798,0,0.847880299,26,0,0.011098779,900.0,1,1,0,0,0.0,0,0,0,9.9889011,890.0110989,1
121799,0,0.123313128,54,0,5.0,5400.0,6,0,1,0,0.0,1,0,0,27000.0,-21600.0,0
121800,0,0.099877951,74,0,0.470705859,5000.0,15,0,1,0,0.0,0,0,0,2353.529295,2646.470705,0
121801,0,0.059097978,24,0,0.641900122,820.0,4,0,0,0,0.0,0,0,0,526.3581000400001,293.64189995999993,0
121802,0,0.921860164,58,0,0.293033634,12100.0,11,0,1,0,1.0,0,0,0,3545.7069714,8554.293028600001,0
121803,0,0.77700892,64,0,0.313363425,7310.0,7,0,2,0,1.0,0,0,0,2290.6866367499997,5019.31336325,0
121804,0,0.013570349,68,0,0.016596681,5000.0,11,0,0,0,1.0,0,0,0,82.98340499999999,4917.016595,0
121805,0,0.337308348,57,1,0.479850047,3200.0,13,0,1,1,2.0,0,0,0,1535.5201504,1664.4798496,2
121806,0,0.273505591,32,1,0.681460817,3942.0,10,0,2,0,0.0,0,0,0,2686.318540614,1255.681459386,1
121807,0,0.535578577,56,0,0.384348921,6350.0,7,0,1,0,3.0,0,0,0,2440.61564835,3909.38435165,0
121808,0,0.598742037,59,0,0.276787703,8977.0,8,0,2,0,1.0,0,0,0,2484.723209831,6492.276790169,0
121809,0,0.028713493,56,0,0.134108236,8000.0,11,0,2,0,0.0,0,0,0,1072.865888,6927.134112,0
121810,0,0.060206228,31,0,0.008623922,8000.0,5,0,0,0,2.0,0,0,0,68.99137599999999,7931.008624,0
121811,0,0.017117478,48,0,0.086594505,1200.0,10,0,0,0,0.0,0,0,0,103.91340600000001,1096.0865939999999,0
121812,1,0.986820428,43,2,0.655292328,4600.0,12,0,1,0,3.0,0,0,0,3014.3447088000003,1585.6552911999997,2
121813,0,0.9999999,52,0,5.0,5400.0,8,0,1,0,0.0,1,0,0,27000.0,-21600.0,0
121814,0,0.990477097,49,1,0.584976989,6083.0,3,0,1,0,0.0,0,0,0,3558.415024087,2524.584975913,1
121815,0,0.270169538,47,2,0.277459849,5416.0,13,0,0,0,0.0,0,0,0,1502.7225421839998,3913.277457816,2
121816,0,0.385717484,24,0,5.0,5400.0,2,0,0,0,0.0,1,1,0,27000.0,-21600.0,0
121817,0,0.0,34,0,0.213615023,5111.0,10,0,0,0,0.0,0,0,0,1091.7863825529998,4019.213617447,0
121818,0,0.17790273,70,1,0.383067134,7700.0,13,0,2,0,0.0,0,0,0,2949.6169317999997,4750.383068200001,1
121819,0,0.089790007,47,0,0.012417352,6200.0,5,0,0,0,0.0,0,0,0,76.9875824,6123.0124176,0
121820,0,0.16386523,74,0,0.380764026,9606.0,10,0,2,0,0.0,0,0,0,3657.6192337559996,5948.380766244,0
121821,0,0.110522438,39,0,0.014692025,52000.0,4,0,0,1,0.0,0,0,0,763.9852999999999,51236.0147,1
121822,1,0.521825587,43,0,5.0,0.0,8,0,2,0,3.0,0,0,0,0.0,0.0,0
121823,0,0.216464547,62,0,0.356364364,10000.0,9,0,1,0,0.0,0,0,0,3563.64364,6436.35636,0
121824,0,0.014802806,40,0,0.445634115,5416.0,11,0,1,0,0.0,0,0,0,2413.55436684,3002.44563316,0
121825,0,0.221838908,50,0,0.34389427,11046.0,5,0,1,0,4.0,0,0,0,3798.65610642,7247.34389358,0
121826,0,0.059456481,47,0,0.260301553,22350.0,10,0,2,0,1.0,0,0,0,5817.73970955,16532.26029045,0
121827,0,0.00423834,39,0,0.528942116,500.0,6,0,0,0,1.0,0,0,0,264.47105799999997,235.52894200000003,0
121828,0,0.9999999,23,0,0.0,1200.0,1,0,0,0,0.0,0,0,0,0.0,1200.0,0
121829,0,0.9999999,57,0,0.591136288,3000.0,5,1,1,0,0.0,0,0,0,1773.4088639999998,1226.5911360000002,1
121830,0,0.0,51,0,5.0,5400.0,7,0,2,0,3.0,1,0,0,27000.0,-21600.0,0
121831,0,0.037498125,66,0,5.0,5400.0,7,0,2,1,0.0,1,0,0,27000.0,-21600.0,1
121832,0,0.009449843,52,0,0.25333962,6362.0,5,0,1,0,2.0,0,0,0,1611.74666244,4750.25333756,0
121833,0,0.273695285,67,0,0.477576975,5975.0,11,0,4,0,0.0,0,0,0,2853.522425625,3121.477574375,0
121834,0,0.9999999,63,0,0.0,5400.0,1,0,0,0,0.0,1,0,0,0.0,5400.0,0
121835,0,0.457371972,50,0,0.157120217,4416.0,9,0,0,0,0.0,0,0,0,693.842878272,3722.1571217279998,0
121836,0,0.705823373,36,0,0.51645768,11483.0,12,0,2,0,3.0,0,0,0,5930.483539440001,5552.516460559999,0
121837,0,0.312318461,42,0,0.194634228,6000.0,6,0,0,0,2.0,0,0,0,1167.805368,4832.194632,0
121838,0,0.128083196,64,0,0.842870118,1100.0,4,0,1,0,0.0,0,0,0,927.1571298,172.8428702,0
121839,0,0.0,46,2,5.0,5400.0,7,0,2,0,0.0,1,0,0,27000.0,-21600.0,2
121840,0,0.104486939,41,0,1.740162399,1600.0,4,0,2,0,2.0,0,0,0,2784.2598384,-1184.2598383999998,0
121841,0,0.005441043,32,0,0.205358928,5000.0,12,0,0,0,2.0,0,0,0,1026.79464,3973.20536,0
121842,0,0.869130869,49,0,1.012993503,2000.0,6,0,1,0,0.0,0,0,0,2025.9870059999998,-25.987005999999838,0
121843,0,0.029335042,66,1,0.010644589,1690.0,5,0,0,0,0.0,0,0,0,17.989355409999998,1672.01064459,1
121844,0,0.048514925,26,0,5.0,5400.0,9,0,0,0,0.0,1,0,0,27000.0,-21600.0,0
121845,0,0.153111133,57,0,0.456245969,4650.0,19,0,1,0,0.0,0,0,0,2121.54375585,2528.45624415,0
121846,0,0.985423518,51,0,5.0,5400.0,9,0,1,0,3.0,1,0,0,27000.0,-21600.0,0
121847,0,0.124480718,38,0,0.14605693,15000.0,5,0,1,0,0.0,0,0,0,2190.85395,12809.14605,0
121848,0,0.400926267,60,2,0.436063642,1696.0,3,0,0,0,1.0,0,0,0,739.563936832,956.436063168,2
121849,0,0.87250425,55,0,5.0,5400.0,11,0,2,0,2.0,1,0,0,27000.0,-21600.0,0
121850,0,0.9999999,52,0,0.20907195,1917.0,1,0,0,0,0.0,0,0,0,400.79092815,1516.2090718499999,0
121851,0,0.092678879,64,0,0.188578624,13500.0,8,0,3,0,2.0,0,0,0,2545.811424,10954.188576,0
121852,0,0.855420534,27,0,5.0,5400.0,15,0,0,0,0.0,1,0,0,27000.0,-21600.0,0
121853,0,0.031556631,57,0,5.0,5400.0,16,0,3,0,0.0,1,0,0,27000.0,-21600.0,0
121854,0,0.863922904,42,0,0.312977099,5632.0,9,0,1,0,3.0,0,0,0,1762.6870215679999,3869.312978432,0
121855,0,0.507812056,30,1,0.072785443,5000.0,8,0,0,0,0.0,0,0,0,363.92721500000005,4636.072785,1
121856,0,0.0,45,0,0.271872813,10000.0,4,0,1,0,2.0,0,0,0,2718.72813,7281.2718700000005,0
121857,1,0.003176408,53,0,0.241712857,9200.0,20,0,2,0,0.0,0,0,0,2223.7582844,6976.2417156,0
121858,0,0.002526249,37,0,0.697668256,3773.0,11,0,1,0,0.0,0,0,0,2632.3023298880003,1140.6976701119997,0
121859,0,0.00759981,37,0,5.0,5400.0,9,0,2,0,0.0,1,0,0,27000.0,-21600.0,0
121860,0,0.035755409,37,0,0.042529221,7100.0,4,0,0,0,3.0,0,0,0,301.95746909999997,6798.0425309,0
121861,0,0.011932316,93,0,0.003749063,4000.0,3,0,0,0,0.0,0,0,0,14.996252,3985.003748,0
121862,0,0.120050132,60,0,0.507904337,7400.0,6,0,2,0,0.0,0,0,0,3758.4920938000005,3641.5079061999995,0
121863,0,0.553678816,56,0,0.327567331,4566.0,10,0,1,0,0.0,0,0,0,1495.6724333460002,3070.327566654,0
121864,0,0.235892222,27,1,0.102787456,1721.0,5,0,0,0,0.0,0,0,0,176.897211776,1544.102788224,1
121865,0,0.33539379,44,0,0.061392738,5700.0,5,0,0,0,0.0,0,0,0,349.9386066,5350.0613934,0
121866,0,0.05290985,63,0,0.193354868,6500.0,6,0,1,0,1.0,0,0,0,1256.806642,5243.193358,0
121867,0,0.007334899,39,0,0.046107452,12600.0,8,0,0,0,4.0,0,0,0,580.9538952,12019.0461048,0
121868,0,0.19532221,76,0,3.61878453,2533.0,6,0,0,0,0.0,0,0,0,9166.38121449,-6633.38121449,0
121869,0,0.12303278,28,0,5.0,5400.0,3,0,0,0,0.0,1,0,0,27000.0,-21600.0,0
121870,0,0.938261645,62,3,0.420695011,5150.0,8,2,0,0,1.0,0,0,0,2166.57930665,2983.42069335,5
121871,0,0.020585813,52,1,0.438722386,7106.0,11,0,1,0,3.0,0,0,0,3117.561274916,3988.438725084,1
121872,0,0.179136565,45,2,0.032585083,9666.0,4,0,0,1,1.0,0,0,0,314.967412278,9351.032587722,3
121873,0,0.9999999,48,0,0.703098967,3000.0,6,0,1,0,0.0,0,0,0,2109.2969009999997,890.7030990000003,0
121874,0,0.000725267,59,0,0.175092651,14300.0,11,0,2,0,1.0,0,0,0,2503.8249093,11796.1750907,0
121875,0,0.089361495,27,0,0.254553532,2250.0,4,0,0,0,0.0,0,0,0,572.745447,1677.254553,0
121876,0,0.525482484,40,0,0.987779136,9000.0,4,0,3,0,2.0,0,0,0,8890.012224,109.98777599999994,0
121877,0,0.493014083,54,0,0.516291087,6966.0,11,0,1,0,1.0,0,0,0,3596.483712042,3369.516287958,0
121878,1,0.923605516,28,1,5.0,5400.0,11,0,1,0,0.0,1,0,0,27000.0,-21600.0,1
121879,0,0.111534341,27,0,0.27817879,1800.0,4,0,0,0,0.0,0,0,0,500.72182200000003,1299.278178,0
121880,0,0.395691501,54,0,0.314834025,5783.0,11,0,2,0,3.0,0,0,0,1820.685166575,3962.314833425,0
121881,0,0.192921822,56,0,0.210878759,8511.0,5,0,1,0,0.0,0,0,0,1794.789117849,6716.210882151,0
121882,0,0.00129987,64,0,0.176375405,617.0,5,0,0,0,0.0,0,0,0,108.823624885,508.176375115,0
121883,0,0.206098777,65,0,0.338240707,8150.0,13,0,3,0,1.0,0,0,0,2756.6617620499997,5393.33823795,0
